STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;1979010100:28;    1;   -999;    0.0;    0.0;   0;   152.90;1979010101:00;eor
       5906;1979010101:28;    1;   -999;    0.0;    0.0;   0;   148.20;1979010102:00;eor
       5906;1979010102:28;    1;   -999;    0.0;    0.0;   0;   140.52;1979010103:00;eor
       5906;1979010103:29;    1;   -999;    0.0;    0.0;   0;   131.42;1979010104:00;eor
       5906;1979010104:29;    1;   -999;    0.0;    0.0;   0;   121.77;1979010105:00;eor
       5906;1979010105:29;    1;   -999;    0.0;    0.0;   0;   112.07;1979010106:00;eor
       5906;1979010106:29;    1;   -999;    0.0;    0.0;   0;   102.69;1979010107:00;eor
       5906;1979010107:29;    1;   -999;    0.0;    0.0;   0;    93.96;1979010108:00;eor
       5906;1979010108:29;    1;   -999;   -999;    7.0;   0;    86.21;1979010109:00;eor
       5906;1979010109:29;    1;   -999;   -999;   32.0;   0;    79.84;1979010110:00;eor
       5906;1979010110:29;    1;   -999;   -999;   63.0;  24;    75.26;1979010111:00;eor
       5906;1979010111:29;    1;   -999;   -999;   65.0;  24;    72.85;1979010112:00;eor
       5906;1979010112:29;    1;   -999;   -999;   91.0;  60;    72.84;1979010113:00;eor
       5906;1979010113:29;    1;   -999;   -999;   65.0;  48;    75.25;1979010114:00;eor
       5906;1979010114:29;    1;   -999;   -999;   39.0;   6;    79.82;1979010115:00;eor
       5906;1979010115:29;    1;   -999;   -999;   11.0;   0;    86.19;1979010116:00;eor
       5906;1979010116:29;    1;   -999;    0.0;    0.0;   0;    93.93;1979010117:00;eor
       5906;1979010117:29;    1;   -999;    0.0;    0.0;   0;   102.67;1979010118:00;eor
       5906;1979010118:29;    1;   -999;    0.0;    0.0;   0;   112.04;1979010119:00;eor
       5906;1979010119:29;    1;   -999;    0.0;    0.0;   0;   121.73;1979010120:00;eor
       5906;1979010120:29;    1;   -999;    0.0;    0.0;   0;   131.38;1979010121:00;eor
       5906;1979010121:29;    1;   -999;    0.0;    0.0;   0;   140.47;1979010122:00;eor
       5906;1979010122:29;    1;   -999;    0.0;    0.0;   0;   148.13;1979010123:00;eor
       5906;1979010123:29;    1;   -999;    0.0;    0.0;   0;   152.83;1979010200:00;eor
       5906;1979010200:29;    1;   -999;    0.0;    0.0;   0;   152.83;1979010201:00;eor
       5906;1979010201:29;    1;   -999;    0.0;    0.0;   0;   148.13;1979010202:00;eor
       5906;1979010202:29;    1;   -999;    0.0;    0.0;   0;   140.46;1979010203:00;eor
       5906;1979010203:29;    1;   -999;    0.0;    0.0;   0;   131.36;1979010204:00;eor
       5906;1979010204:29;    1;   -999;    0.0;    0.0;   0;   121.71;1979010205:00;eor
       5906;1979010205:29;    1;   -999;    0.0;    0.0;   0;   112.01;1979010206:00;eor
       5906;1979010206:29;    1;   -999;    0.0;    0.0;   0;   102.63;1979010207:00;eor
       5906;1979010207:29;    1;   -999;    0.0;    0.0;   0;    93.89;1979010208:00;eor
       5906;1979010208:29;    1;   -999;   -999;   10.0;   0;    86.14;1979010209:00;eor
       5906;1979010209:29;    1;   -999;   -999;   46.0;   0;    79.76;1979010210:00;eor
       5906;1979010210:29;    1;   -999;   -999;   88.0;  48;    75.17;1979010211:00;eor
       5906;1979010211:29;    1;   -999;   -999;   93.0;  60;    72.76;1979010212:00;eor
       5906;1979010212:29;    1;   -999;   -999;  100.0;  60;    72.76;1979010213:00;eor
       5906;1979010213:29;    1;   -999;   -999;   81.0;  60;    75.16;1979010214:00;eor
       5906;1979010214:29;    1;   -999;   -999;   38.0;  18;    79.74;1979010215:00;eor
       5906;1979010215:29;    1;   -999;   -999;    8.0;   0;    86.12;1979010216:00;eor
       5906;1979010216:29;    1;   -999;    0.0;    0.0;   0;    93.87;1979010217:00;eor
       5906;1979010217:29;    1;   -999;    0.0;    0.0;   0;   102.60;1979010218:00;eor
       5906;1979010218:29;    1;   -999;    0.0;    0.0;   0;   111.98;1979010219:00;eor
       5906;1979010219:29;    1;   -999;    0.0;    0.0;   0;   121.67;1979010220:00;eor
       5906;1979010220:29;    1;   -999;    0.0;    0.0;   0;   131.31;1979010221:00;eor
       5906;1979010221:29;    1;   -999;    0.0;    0.0;   0;   140.40;1979010222:00;eor
       5906;1979010222:29;    1;   -999;    0.0;    0.0;   0;   148.06;1979010223:00;eor
       5906;1979010223:29;    1;   -999;    0.0;    0.0;   0;   152.74;1979010300:00;eor
       5906;1979010300:29;    1;   -999;    0.0;    0.0;   0;   152.74;1979010301:00;eor
       5906;1979010301:29;    1;   -999;    0.0;    0.0;   0;   148.05;1979010302:00;eor
       5906;1979010302:29;    1;   -999;    0.0;    0.0;   0;   140.39;1979010303:00;eor
       5906;1979010303:29;    1;   -999;    0.0;    0.0;   0;   131.29;1979010304:00;eor
       5906;1979010304:29;    1;   -999;    0.0;    0.0;   0;   121.65;1979010305:00;eor
       5906;1979010305:29;    1;   -999;    0.0;    0.0;   0;   111.95;1979010306:00;eor
       5906;1979010306:30;    1;   -999;    0.0;    0.0;   0;   102.56;1979010307:00;eor
       5906;1979010307:30;    1;   -999;    0.0;    0.0;   0;    93.82;1979010308:00;eor
       5906;1979010308:30;    1;   -999;   -999;    7.0;   0;    86.06;1979010309:00;eor
       5906;1979010309:30;    1;   -999;   -999;   31.0;   0;    79.68;1979010310:00;eor
       5906;1979010310:30;    1;   -999;   -999;   45.0;   0;    75.09;1979010311:00;eor
       5906;1979010311:30;    1;   -999;   -999;   82.0;  24;    72.67;1979010312:00;eor
       5906;1979010312:30;    1;   -999;   -999;   69.0;  18;    72.67;1979010313:00;eor
       5906;1979010313:30;    1;   -999;   -999;   42.0;   0;    75.08;1979010314:00;eor
       5906;1979010314:30;    1;   -999;   -999;   35.0;   0;    79.66;1979010315:00;eor
       5906;1979010315:30;    1;   -999;   -999;    9.0;   0;    86.04;1979010316:00;eor
       5906;1979010316:30;    1;   -999;    0.0;    0.0;   0;    93.79;1979010317:00;eor
       5906;1979010317:30;    1;   -999;    0.0;    0.0;   0;   102.53;1979010318:00;eor
       5906;1979010318:30;    1;   -999;    0.0;    0.0;   0;   111.91;1979010319:00;eor
       5906;1979010319:30;    1;   -999;    0.0;    0.0;   0;   121.60;1979010320:00;eor
       5906;1979010320:30;    1;   -999;    0.0;    0.0;   0;   131.25;1979010321:00;eor
       5906;1979010321:30;    1;   -999;    0.0;    0.0;   0;   140.33;1979010322:00;eor
       5906;1979010322:30;    1;   -999;    0.0;    0.0;   0;   147.97;1979010323:00;eor
       5906;1979010323:30;    1;   -999;    0.0;    0.0;   0;   152.65;1979010400:00;eor
       5906;1979010400:30;    1;   -999;    0.0;    0.0;   0;   152.65;1979010401:00;eor
       5906;1979010401:30;    1;   -999;    0.0;    0.0;   0;   147.96;1979010402:00;eor
       5906;1979010402:30;    1;   -999;    0.0;    0.0;   0;   140.31;1979010403:00;eor
       5906;1979010403:30;    1;   -999;    0.0;    0.0;   0;   131.22;1979010404:00;eor
       5906;1979010404:30;    1;   -999;    0.0;    0.0;   0;   121.58;1979010405:00;eor
       5906;1979010405:30;    1;   -999;    0.0;    0.0;   0;   111.88;1979010406:00;eor
       5906;1979010406:30;    1;   -999;    0.0;    0.0;   0;   102.49;1979010407:00;eor
       5906;1979010407:30;    1;   -999;    0.0;    0.0;   0;    93.74;1979010408:00;eor
       5906;1979010408:30;    1;   -999;   -999;   13.0;   0;    85.98;1979010409:00;eor
       5906;1979010409:30;    1;   -999;   -999;   47.0;  12;    79.59;1979010410:00;eor
       5906;1979010410:30;    1;   -999;   -999;   80.0;  42;    74.99;1979010411:00;eor
       5906;1979010411:30;    1;   -999;   -999;   88.0;  48;    72.57;1979010412:00;eor
       5906;1979010412:30;    1;   -999;   -999;   98.0;  60;    72.57;1979010413:00;eor
       5906;1979010413:30;    1;   -999;   -999;   77.0;  60;    74.98;1979010414:00;eor
       5906;1979010414:30;    1;   -999;   -999;   41.0;  18;    79.57;1979010415:00;eor
       5906;1979010415:30;    1;   -999;   -999;   16.0;   0;    85.95;1979010416:00;eor
       5906;1979010416:30;    1;   -999;    0.0;    0.0;   0;    93.71;1979010417:00;eor
       5906;1979010417:30;    1;   -999;    0.0;    0.0;   0;   102.46;1979010418:00;eor
       5906;1979010418:30;    1;   -999;    0.0;    0.0;   0;   111.84;1979010419:00;eor
       5906;1979010419:30;    1;   -999;    0.0;    0.0;   0;   121.53;1979010420:00;eor
       5906;1979010420:30;    1;   -999;    0.0;    0.0;   0;   131.17;1979010421:00;eor
       5906;1979010421:30;    1;   -999;    0.0;    0.0;   0;   140.25;1979010422:00;eor
       5906;1979010422:30;    1;   -999;    0.0;    0.0;   0;   147.88;1979010423:00;eor
       5906;1979010423:30;    1;   -999;    0.0;    0.0;   0;   152.55;1979010500:00;eor
       5906;1979010500:30;    1;   -999;    0.0;    0.0;   0;   152.54;1979010501:00;eor
       5906;1979010501:30;    1;   -999;    0.0;    0.0;   0;   147.87;1979010502:00;eor
       5906;1979010502:30;    1;   -999;    0.0;    0.0;   0;   140.23;1979010503:00;eor
       5906;1979010503:30;    1;   -999;    0.0;    0.0;   0;   131.15;1979010504:00;eor
       5906;1979010504:30;    1;   -999;    0.0;    0.0;   0;   121.50;1979010505:00;eor
       5906;1979010505:30;    1;   -999;    0.0;    0.0;   0;   111.80;1979010506:00;eor
       5906;1979010506:30;    1;   -999;    0.0;    0.0;   0;   102.41;1979010507:00;eor
       5906;1979010507:30;    1;   -999;    0.0;    0.0;   0;    93.66;1979010508:00;eor
       5906;1979010508:30;    1;   -999;   -999;   22.0;  42;    85.89;1979010509:00;eor
       5906;1979010509:30;    1;   -999;   -999;   59.0;  60;    79.49;1979010510:00;eor
       5906;1979010510:31;    1;   -999;   -999;   87.0;  60;    74.89;1979010511:00;eor
       5906;1979010511:31;    1;   -999;   -999;  107.0;  60;    72.47;1979010512:00;eor
       5906;1979010512:31;    1;   -999;   -999;  100.0;  60;    72.46;1979010513:00;eor
       5906;1979010513:31;    1;   -999;   -999;   81.0;  60;    74.88;1979010514:00;eor
       5906;1979010514:31;    1;   -999;   -999;   42.0;  42;    79.47;1979010515:00;eor
       5906;1979010515:31;    1;   -999;   -999;   16.0;  18;    85.86;1979010516:00;eor
       5906;1979010516:31;    1;   -999;    0.0;    0.0;   0;    93.63;1979010517:00;eor
       5906;1979010517:31;    1;   -999;    0.0;    0.0;   0;   102.37;1979010518:00;eor
       5906;1979010518:31;    1;   -999;    0.0;    0.0;   0;   111.76;1979010519:00;eor
       5906;1979010519:31;    1;   -999;    0.0;    0.0;   0;   121.45;1979010520:00;eor
       5906;1979010520:31;    1;   -999;    0.0;    0.0;   0;   131.09;1979010521:00;eor
       5906;1979010521:31;    1;   -999;    0.0;    0.0;   0;   140.16;1979010522:00;eor
       5906;1979010522:31;    1;   -999;    0.0;    0.0;   0;   147.79;1979010523:00;eor
       5906;1979010523:31;    1;   -999;    0.0;    0.0;   0;   152.44;1979010600:00;eor
       5906;1979010600:31;    1;   -999;    0.0;    0.0;   0;   152.44;1979010601:00;eor
       5906;1979010601:31;    1;   -999;    0.0;    0.0;   0;   147.77;1979010602:00;eor
       5906;1979010602:31;    1;   -999;    0.0;    0.0;   0;   140.14;1979010603:00;eor
       5906;1979010603:31;    1;   -999;    0.0;    0.0;   0;   131.07;1979010604:00;eor
       5906;1979010604:31;    1;   -999;    0.0;    0.0;   0;   121.42;1979010605:00;eor
       5906;1979010605:31;    1;   -999;    0.0;    0.0;   0;   111.72;1979010606:00;eor
       5906;1979010606:31;    1;   -999;    0.0;    0.0;   0;   102.33;1979010607:00;eor
       5906;1979010607:31;    1;   -999;    0.0;    0.0;   0;    93.57;1979010608:00;eor
       5906;1979010608:31;    1;   -999;   -999;   26.0;   0;    85.79;1979010609:00;eor
       5906;1979010609:31;    1;   -999;   -999;   52.0;  42;    79.39;1979010610:00;eor
       5906;1979010610:31;    1;   -999;   -999;   85.0;  42;    74.78;1979010611:00;eor
       5906;1979010611:31;    1;   -999;   -999;   90.0;  24;    72.35;1979010612:00;eor
       5906;1979010612:31;    1;   -999;   -999;   92.0;  60;    72.35;1979010613:00;eor
       5906;1979010613:31;    1;   -999;   -999;   76.0;  60;    74.77;1979010614:00;eor
       5906;1979010614:31;    1;   -999;   -999;   45.0;  60;    79.36;1979010615:00;eor
       5906;1979010615:31;    1;   -999;   -999;   14.0;  18;    85.76;1979010616:00;eor
       5906;1979010616:31;    1;   -999;    0.0;    0.0;   0;    93.53;1979010617:00;eor
       5906;1979010617:31;    1;   -999;    0.0;    0.0;   0;   102.29;1979010618:00;eor
       5906;1979010618:31;    1;   -999;    0.0;    0.0;   0;   111.68;1979010619:00;eor
       5906;1979010619:31;    1;   -999;    0.0;    0.0;   0;   121.37;1979010620:00;eor
       5906;1979010620:31;    1;   -999;    0.0;    0.0;   0;   131.01;1979010621:00;eor
       5906;1979010621:31;    1;   -999;    0.0;    0.0;   0;   140.07;1979010622:00;eor
       5906;1979010622:31;    1;   -999;    0.0;    0.0;   0;   147.68;1979010623:00;eor
       5906;1979010623:31;    1;   -999;    0.0;    0.0;   0;   152.32;1979010700:00;eor
       5906;1979010700:31;    1;   -999;    0.0;    0.0;   0;   152.32;1979010701:00;eor
       5906;1979010701:31;    1;   -999;    0.0;    0.0;   0;   147.67;1979010702:00;eor
       5906;1979010702:31;    1;   -999;    0.0;    0.0;   0;   140.05;1979010703:00;eor
       5906;1979010703:31;    1;   -999;    0.0;    0.0;   0;   130.98;1979010704:00;eor
       5906;1979010704:31;    1;   -999;    0.0;    0.0;   0;   121.34;1979010705:00;eor
       5906;1979010705:31;    1;   -999;    0.0;    0.0;   0;   111.63;1979010706:00;eor
       5906;1979010706:31;    1;   -999;    0.0;    0.0;   0;   102.24;1979010707:00;eor
       5906;1979010707:31;    1;   -999;    0.0;    0.0;   0;    93.47;1979010708:00;eor
       5906;1979010708:31;    1;   -999;   -999;    7.0;   0;    85.69;1979010709:00;eor
       5906;1979010709:31;    1;   -999;   -999;   26.0;   0;    79.28;1979010710:00;eor
       5906;1979010710:31;    1;   -999;   -999;   71.0;  24;    74.66;1979010711:00;eor
       5906;1979010711:31;    1;   -999;   -999;   92.0;  60;    72.23;1979010712:00;eor
       5906;1979010712:31;    1;   -999;   -999;   77.0;  18;    72.23;1979010713:00;eor
       5906;1979010713:31;    1;   -999;   -999;   75.0;  54;    74.65;1979010714:00;eor
       5906;1979010714:31;    1;   -999;   -999;   40.0;  18;    79.25;1979010715:00;eor
       5906;1979010715:31;    1;   -999;   -999;    9.0;   0;    85.66;1979010716:00;eor
       5906;1979010716:31;    1;   -999;    0.0;    0.0;   0;    93.44;1979010717:00;eor
       5906;1979010717:32;    1;   -999;    0.0;    0.0;   0;   102.20;1979010718:00;eor
       5906;1979010718:32;    1;   -999;    0.0;    0.0;   0;   111.59;1979010719:00;eor
       5906;1979010719:32;    1;   -999;    0.0;    0.0;   0;   121.28;1979010720:00;eor
       5906;1979010720:32;    1;   -999;    0.0;    0.0;   0;   130.92;1979010721:00;eor
       5906;1979010721:32;    1;   -999;    0.0;    0.0;   0;   139.97;1979010722:00;eor
       5906;1979010722:32;    1;   -999;    0.0;    0.0;   0;   147.57;1979010723:00;eor
       5906;1979010723:32;    1;   -999;    0.0;    0.0;   0;   152.20;1979010800:00;eor
       5906;1979010800:32;    1;   -999;    0.0;    0.0;   0;   152.20;1979010801:00;eor
       5906;1979010801:32;    1;   -999;    0.0;    0.0;   0;   147.56;1979010802:00;eor
       5906;1979010802:32;    1;   -999;    0.0;    0.0;   0;   139.95;1979010803:00;eor
       5906;1979010803:32;    1;   -999;    0.0;    0.0;   0;   130.89;1979010804:00;eor
       5906;1979010804:32;    1;   -999;    0.0;    0.0;   0;   121.25;1979010805:00;eor
       5906;1979010805:32;    1;   -999;    0.0;    0.0;   0;   111.54;1979010806:00;eor
       5906;1979010806:32;    1;   -999;    0.0;    0.0;   0;   102.14;1979010807:00;eor
       5906;1979010807:32;    1;   -999;    0.0;    0.0;   0;    93.37;1979010808:00;eor
       5906;1979010808:32;    1;   -999;   -999;   15.0;   0;    85.58;1979010809:00;eor
       5906;1979010809:32;    1;   -999;   -999;   30.0;   0;    79.16;1979010810:00;eor
       5906;1979010810:32;    1;   -999;   -999;   38.0;   0;    74.54;1979010811:00;eor
       5906;1979010811:32;    1;   -999;   -999;   57.0;   0;    72.11;1979010812:00;eor
       5906;1979010812:32;    1;   -999;   -999;   68.0;   6;    72.10;1979010813:00;eor
       5906;1979010813:32;    1;   -999;   -999;   69.0;  36;    74.52;1979010814:00;eor
       5906;1979010814:32;    1;   -999;   -999;   44.0;  36;    79.13;1979010815:00;eor
       5906;1979010815:32;    1;   -999;   -999;   10.0;   0;    85.54;1979010816:00;eor
       5906;1979010816:32;    1;   -999;    0.0;    0.0;   0;    93.33;1979010817:00;eor
       5906;1979010817:32;    1;   -999;    0.0;    0.0;   0;   102.10;1979010818:00;eor
       5906;1979010818:32;    1;   -999;    0.0;    0.0;   0;   111.49;1979010819:00;eor
       5906;1979010819:32;    1;   -999;    0.0;    0.0;   0;   121.19;1979010820:00;eor
       5906;1979010820:32;    1;   -999;    0.0;    0.0;   0;   130.82;1979010821:00;eor
       5906;1979010821:32;    1;   -999;    0.0;    0.0;   0;   139.87;1979010822:00;eor
       5906;1979010822:32;    1;   -999;    0.0;    0.0;   0;   147.46;1979010823:00;eor
       5906;1979010823:32;    1;   -999;    0.0;    0.0;   0;   152.07;1979010900:00;eor
       5906;1979010900:32;    1;   -999;    0.0;    0.0;   0;   152.07;1979010901:00;eor
       5906;1979010901:32;    1;   -999;    0.0;    0.0;   0;   147.44;1979010902:00;eor
       5906;1979010902:32;    1;   -999;    0.0;    0.0;   0;   139.85;1979010903:00;eor
       5906;1979010903:32;    1;   -999;    0.0;    0.0;   0;   130.79;1979010904:00;eor
       5906;1979010904:32;    1;   -999;    0.0;    0.0;   0;   121.15;1979010905:00;eor
       5906;1979010905:32;    1;   -999;    0.0;    0.0;   0;   111.45;1979010906:00;eor
       5906;1979010906:32;    1;   -999;    0.0;    0.0;   0;   102.04;1979010907:00;eor
       5906;1979010907:32;    1;   -999;    0.0;    0.0;   0;    93.26;1979010908:00;eor
       5906;1979010908:32;    1;   -999;   -999;    7.0;   0;    85.46;1979010909:00;eor
       5906;1979010909:32;    1;   -999;   -999;   13.0;   0;    79.04;1979010910:00;eor
       5906;1979010910:32;    1;   -999;   -999;   19.0;   0;    74.41;1979010911:00;eor
       5906;1979010911:32;    1;   -999;   -999;   16.0;   0;    71.97;1979010912:00;eor
       5906;1979010912:32;    1;   -999;   -999;   20.0;   0;    71.96;1979010913:00;eor
       5906;1979010913:32;    1;   -999;   -999;   20.0;   0;    74.39;1979010914:00;eor
       5906;1979010914:32;    1;   -999;   -999;   10.0;   0;    79.01;1979010915:00;eor
       5906;1979010915:32;    1;   -999;   -999;    5.0;   0;    85.43;1979010916:00;eor
       5906;1979010916:32;    1;   -999;    0.0;    0.0;   0;    93.22;1979010917:00;eor
       5906;1979010917:32;    1;   -999;    0.0;    0.0;   0;   101.99;1979010918:00;eor
       5906;1979010918:32;    1;   -999;    0.0;    0.0;   0;   111.39;1979010919:00;eor
       5906;1979010919:32;    1;   -999;    0.0;    0.0;   0;   121.09;1979010920:00;eor
       5906;1979010920:32;    1;   -999;    0.0;    0.0;   0;   130.72;1979010921:00;eor
       5906;1979010921:32;    1;   -999;    0.0;    0.0;   0;   139.76;1979010922:00;eor
       5906;1979010922:32;    1;   -999;    0.0;    0.0;   0;   147.33;1979010923:00;eor
       5906;1979010923:32;    1;   -999;    0.0;    0.0;   0;   151.93;1979011000:00;eor
       5906;1979011000:32;    1;   -999;    0.0;    0.0;   0;   151.93;1979011001:00;eor
       5906;1979011001:32;    1;   -999;    0.0;    0.0;   0;   147.32;1979011002:00;eor
       5906;1979011002:33;    1;   -999;    0.0;    0.0;   0;   139.73;1979011003:00;eor
       5906;1979011003:33;    1;   -999;    0.0;    0.0;   0;   130.69;1979011004:00;eor
       5906;1979011004:33;    1;   -999;    0.0;    0.0;   0;   121.05;1979011005:00;eor
       5906;1979011005:33;    1;   -999;    0.0;    0.0;   0;   111.34;1979011006:00;eor
       5906;1979011006:33;    1;   -999;    0.0;    0.0;   0;   101.93;1979011007:00;eor
       5906;1979011007:33;    1;   -999;    0.0;    0.0;   0;    93.15;1979011008:00;eor
       5906;1979011008:33;    1;   -999;   -999;   11.0;   0;    85.34;1979011009:00;eor
       5906;1979011009:33;    1;   -999;   -999;   58.0;  48;    78.91;1979011010:00;eor
       5906;1979011010:33;    1;   -999;   -999;   87.0;  60;    74.27;1979011011:00;eor
       5906;1979011011:33;    1;   -999;   -999;  104.0;  60;    71.83;1979011012:00;eor
       5906;1979011012:33;    1;   -999;   -999;   95.0;  42;    71.82;1979011013:00;eor
       5906;1979011013:33;    1;   -999;   -999;   88.0;  54;    74.25;1979011014:00;eor
       5906;1979011014:33;    1;   -999;   -999;   33.0;   0;    78.88;1979011015:00;eor
       5906;1979011015:33;    1;   -999;   -999;   11.0;   0;    85.30;1979011016:00;eor
       5906;1979011016:33;    1;   -999;    0.0;    0.0;   0;    93.10;1979011017:00;eor
       5906;1979011017:33;    1;   -999;    0.0;    0.0;   0;   101.88;1979011018:00;eor
       5906;1979011018:33;    1;   -999;    0.0;    0.0;   0;   111.29;1979011019:00;eor
       5906;1979011019:33;    1;   -999;    0.0;    0.0;   0;   120.99;1979011020:00;eor
       5906;1979011020:33;    1;   -999;    0.0;    0.0;   0;   130.61;1979011021:00;eor
       5906;1979011021:33;    1;   -999;    0.0;    0.0;   0;   139.64;1979011022:00;eor
       5906;1979011022:33;    1;   -999;    0.0;    0.0;   0;   147.20;1979011023:00;eor
       5906;1979011023:33;    1;   -999;    0.0;    0.0;   0;   151.79;1979011100:00;eor
       5906;1979011100:33;    1;   -999;    0.0;    0.0;   0;   151.78;1979011101:00;eor
       5906;1979011101:33;    1;   -999;    0.0;    0.0;   0;   147.19;1979011102:00;eor
       5906;1979011102:33;    1;   -999;    0.0;    0.0;   0;   139.62;1979011103:00;eor
       5906;1979011103:33;    1;   -999;    0.0;    0.0;   0;   130.58;1979011104:00;eor
       5906;1979011104:33;    1;   -999;    0.0;    0.0;   0;   120.95;1979011105:00;eor
       5906;1979011105:33;    1;   -999;    0.0;    0.0;   0;   111.24;1979011106:00;eor
       5906;1979011106:33;    1;   -999;    0.0;    0.0;   0;   101.82;1979011107:00;eor
       5906;1979011107:33;    1;   -999;    0.0;    0.0;   0;    93.03;1979011108:00;eor
       5906;1979011108:33;    1;   -999;   -999;    9.0;   0;    85.21;1979011109:00;eor
       5906;1979011109:33;    1;   -999;   -999;   22.0;   0;    78.77;1979011110:00;eor
       5906;1979011110:33;    1;   -999;   -999;   35.0;   0;    74.13;1979011111:00;eor
       5906;1979011111:33;    1;   -999;   -999;   47.0;   0;    71.68;1979011112:00;eor
       5906;1979011112:33;    1;   -999;   -999;   57.0;  12;    71.67;1979011113:00;eor
       5906;1979011113:33;    1;   -999;   -999;   40.0;  12;    74.11;1979011114:00;eor
       5906;1979011114:33;    1;   -999;   -999;   14.0;   0;    78.74;1979011115:00;eor
       5906;1979011115:33;    1;   -999;   -999;    4.0;   0;    85.17;1979011116:00;eor
       5906;1979011116:33;    1;   -999;    0.0;    0.0;   0;    92.98;1979011117:00;eor
       5906;1979011117:33;    1;   -999;    0.0;    0.0;   0;   101.77;1979011118:00;eor
       5906;1979011118:33;    1;   -999;    0.0;    0.0;   0;   111.18;1979011119:00;eor
       5906;1979011119:33;    1;   -999;    0.0;    0.0;   0;   120.88;1979011120:00;eor
       5906;1979011120:33;    1;   -999;    0.0;    0.0;   0;   130.50;1979011121:00;eor
       5906;1979011121:33;    1;   -999;    0.0;    0.0;   0;   139.52;1979011122:00;eor
       5906;1979011122:33;    1;   -999;    0.0;    0.0;   0;   147.06;1979011123:00;eor
       5906;1979011123:33;    1;   -999;    0.0;    0.0;   0;   151.64;1979011200:00;eor
       5906;1979011200:33;    1;   -999;    0.0;    0.0;   0;   151.63;1979011201:00;eor
       5906;1979011201:33;    1;   -999;    0.0;    0.0;   0;   147.05;1979011202:00;eor
       5906;1979011202:33;    1;   -999;    0.0;    0.0;   0;   139.50;1979011203:00;eor
       5906;1979011203:33;    1;   -999;    0.0;    0.0;   0;   130.46;1979011204:00;eor
       5906;1979011204:33;    1;   -999;    0.0;    0.0;   0;   120.83;1979011205:00;eor
       5906;1979011205:33;    1;   -999;    0.0;    0.0;   0;   111.13;1979011206:00;eor
       5906;1979011206:33;    1;   -999;    0.0;    0.0;   0;   101.71;1979011207:00;eor
       5906;1979011207:33;    1;   -999;   -999;    1.0;   0;    92.91;1979011208:00;eor
       5906;1979011208:33;    1;   -999;   -999;    7.0;   0;    85.08;1979011209:00;eor
       5906;1979011209:33;    1;   -999;   -999;   29.0;  18;    78.62;1979011210:00;eor
       5906;1979011210:33;    1;   -999;   -999;   47.0;   6;    73.97;1979011211:00;eor
       5906;1979011211:33;    1;   -999;   -999;   36.0;   0;    71.52;1979011212:00;eor
       5906;1979011212:33;    1;   -999;   -999;   44.0;   0;    71.51;1979011213:00;eor
       5906;1979011213:33;    1;   -999;   -999;   44.0;   0;    73.95;1979011214:00;eor
       5906;1979011214:34;    1;   -999;   -999;   33.0;   0;    78.59;1979011215:00;eor
       5906;1979011215:34;    1;   -999;   -999;   17.0;   0;    85.04;1979011216:00;eor
       5906;1979011216:34;    1;   -999;   -999;    1.0;   0;    92.86;1979011217:00;eor
       5906;1979011217:34;    1;   -999;    0.0;    0.0;   0;   101.65;1979011218:00;eor
       5906;1979011218:34;    1;   -999;    0.0;    0.0;   0;   111.06;1979011219:00;eor
       5906;1979011219:34;    1;   -999;    0.0;    0.0;   0;   120.76;1979011220:00;eor
       5906;1979011220:34;    1;   -999;    0.0;    0.0;   0;   130.38;1979011221:00;eor
       5906;1979011221:34;    1;   -999;    0.0;    0.0;   0;   139.39;1979011222:00;eor
       5906;1979011222:34;    1;   -999;    0.0;    0.0;   0;   146.92;1979011223:00;eor
       5906;1979011223:34;    1;   -999;    0.0;    0.0;   0;   151.48;1979011300:00;eor
       5906;1979011300:34;    1;   -999;    0.0;    0.0;   0;   151.47;1979011301:00;eor
       5906;1979011301:34;    1;   -999;    0.0;    0.0;   0;   146.90;1979011302:00;eor
       5906;1979011302:34;    1;   -999;    0.0;    0.0;   0;   139.37;1979011303:00;eor
       5906;1979011303:34;    1;   -999;    0.0;    0.0;   0;   130.35;1979011304:00;eor
       5906;1979011304:34;    1;   -999;    0.0;    0.0;   0;   120.72;1979011305:00;eor
       5906;1979011305:34;    1;   -999;    0.0;    0.0;   0;   111.01;1979011306:00;eor
       5906;1979011306:34;    1;   -999;    0.0;    0.0;   0;   101.58;1979011307:00;eor
       5906;1979011307:34;    1;   -999;   -999;    1.0;   0;    92.78;1979011308:00;eor
       5906;1979011308:34;    1;   -999;   -999;   11.0;   0;    84.94;1979011309:00;eor
       5906;1979011309:34;    1;   -999;   -999;   34.0;   6;    78.47;1979011310:00;eor
       5906;1979011310:34;    1;   -999;   -999;   58.0;  24;    73.81;1979011311:00;eor
       5906;1979011311:34;    1;   -999;   -999;   77.0;  30;    71.36;1979011312:00;eor
       5906;1979011312:34;    1;   -999;   -999;  100.0;  42;    71.35;1979011313:00;eor
       5906;1979011313:34;    1;   -999;   -999;   38.0;  18;    73.79;1979011314:00;eor
       5906;1979011314:34;    1;   -999;   -999;   48.0;  36;    78.44;1979011315:00;eor
       5906;1979011315:34;    1;   -999;   -999;   28.0;  12;    84.90;1979011316:00;eor
